OBJECTID,PARCEL_I,STNUMBER,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_STNAME,CITY,ZIPCODE,ADDRESS,STATUS,SHAPEAREA,SHAPELEN
473374,8006133,6172,,ESTATE,AVE,,ESTATE AVE,INDIANAPOLIS,46228,6172 ESTATE AVE,Abandoned,17187.853232204,526.467609698201
473386,1065324,3453,E,26TH,ST,,26TH ST,INDIANAPOLIS,46218,3453 E 26TH ST,Abandoned,12375.8081528377,480.039999609676
473508,7010665,5143,E,WASHINGTON,ST,,WASHINGTON ST,INDIANAPOLIS,46219,5143 E WASHINGTON ST,Abandoned,12520.3550452155,493.116029234756
473903,7019179,363,,GOOD,AVE,,GOOD AVE,INDIANAPOLIS,46219,363 GOOD AVE,Abandoned,8110.17397613351,424.285181108994
473934,7009857,5830,,GREENFIELD,AVE,,GREENFIELD AVE,INDIANAPOLIS,46219,5830 GREENFIELD AVE,Abandoned,6482.90692608904,407.385141013553
474141,7032564,1545,,MUTZ,DR,,MUTZ DR,INDIANAPOLIS,46229,1545 MUTZ DR,Vacant,10818.9679624896,438.498990340367
474188,7016138,6129,,NIMITZ,DR,,NIMITZ DR,INDIANAPOLIS,46219,6129 NIMITZ DR,Abandoned,10572.0594364014,441.066495396066
474328,7014819,1621,N,LELAND,AVE,,LELAND AVE,INDIANAPOLIS,46218,1621 N LELAND AVE,Abandoned,15141.9592453803,541.184334412354
474478,7002628,2107,N,SPENCER,AVE,,SPENCER AVE,INDIANAPOLIS,46218,2107 N SPENCER AVE,Abandoned,5177.78115826767,341.217730797871
474529,7007550,3531,N,BUTLER,AVE,,BUTLER AVE,INDIANAPOLIS,46218,3531 N BUTLER AVE,Abandoned,10877.2173484489,535.051593136198
474541,1040911,430,N,TEMPLE,AVE,,TEMPLE AVE,INDIANAPOLIS,46201,430 N TEMPLE AVE,Abandoned,10936.7078667089,424.981866557855
474551,7019526,2825,N,RITTER,AVE,,RITTER AVE,INDIANAPOLIS,46218,2825 N RITTER AVE,Vacant,50801.8077371727,1430.02929358185
474569,7026213,3737,N,BRENTWOOD,AVE,,BRENTWOOD AVE,INDIANAPOLIS,46235,3737 N BRENTWOOD AVE,Abandoned,6821.37037558961,344.043295185206
474636,7005909,2608,N,HAWTHORNE,LN,,HAWTHORNE LN,INDIANAPOLIS,46218,2608 N HAWTHORNE LN,Abandoned,8877.17079705346,393.645831754457
474639,7035009,2801,N,HAWTHORNE,LN,,HAWTHORNE LN,INDIANAPOLIS,46218,2801 N HAWTHORNE LN,Abandoned,15466.9218453618,546.688979986248
474674,7023506,5319,,WINSTON,PL,,WINSTON PL,INDIANAPOLIS,46218,5319 WINSTON PL,Vacant,10313.0419457395,449.762955976081
474872,7004056,3747,N,HAWTHORNE,LN,,HAWTHORNE LN,INDIANAPOLIS,46218,3747 N HAWTHORNE LN,Abandoned,10505.5594359415,520.16365928474
474884,1061152,1828,,CENTRAL,AVE,,CENTRAL AVE,INDIANAPOLIS,46202,1828 CENTRAL AVE,Abandoned,12419.2448852453,491.472659467042
474922,7024304,7516,E,34TH,ST,,34TH ST,INDIANAPOLIS,46226,7516 E 34TH ST,Abandoned,7262.01973344538,362.045383704019
474953,1086137,2025,,WALLACE,AVE,,WALLACE AVE,INDIANAPOLIS,46218,2025 WALLACE AVE,Abandoned,6278.42511013509,373.410294948756
474967,1052648,308,N,TEMPLE,AVE,,TEMPLE AVE,INDIANAPOLIS,46201,308 N TEMPLE AVE,Abandoned,4375.82477027046,320.030884789035
474968,1065481,1850,,SUGAR GROVE,AVE,,SUGAR GROVE AVE,INDIANAPOLIS,46202,1850 SUGAR GROVE AVE,Abandoned,5172.42553158659,338.623814715637
474975,1071504,1126,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,1126 W 28TH ST,Vacant,3777.14037430311,311.810695465548
474983,1068128,2751,,BROUSE,AVE,,BROUSE AVE,INDIANAPOLIS,46218,2751 BROUSE AVE,Vacant,7128.1804620012,369.21172049135
475055,1024098,3124,N,KENWOOD,AVE,,KENWOOD AVE,INDIANAPOLIS,46208,3124 N KENWOOD AVE,Abandoned,6599.928762814,363.99996909463
475059,1012179,1527,,LEXINGTON,AVE,,LEXINGTON AVE,INDIANAPOLIS,46203,1527 LEXINGTON AVE,Abandoned,7479.96199098361,453.999590859553
475083,1032682,3437,N,ILLINOIS,ST,,ILLINOIS ST,INDIANAPOLIS,46208,3437 N ILLINOIS ST,Abandoned,5202.33831639979,340.144576727583
475104,1073359,2018,N,RILEY,AVE,,RILEY AVE,INDIANAPOLIS,46218,2018 N RILEY AVE,Abandoned,6360.73295784719,372.699243847647
475121,1006268,2126,N,DEQUINCY,ST,,DEQUINCY ST,INDIANAPOLIS,46218,2126 N DEQUINCY ST,Abandoned,7132.12315015053,385.283470653813
475122,1031432,239,,IOWA,ST,,IOWA ST,INDIANAPOLIS,46225,239 IOWA ST,Abandoned,4415.54969318678,339.998484292207
475181,1015680,263,E,CAVEN,ST,,CAVEN ST,INDIANAPOLIS,46225,263 E CAVEN ST,Abandoned,3529.7965262036,284.607697964192
475207,1021748,2338,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46218,2338 N DEARBORN ST,Vacant,5604.53957307205,360.214664335907
475244,1092878,4605,E,19TH,ST,,19TH ST,INDIANAPOLIS,46218,4605 E 19TH ST,Abandoned,6128.397741463,372.920131936481
475307,1061294,1227,,HERBERT,ST,,HERBERT ST,INDIANAPOLIS,46202,1227 HERBERT ST,Abandoned,11204.862046436,440.070007470983
475339,1073508,3633,N,SHERMAN,DR,,SHERMAN DR,INDIANAPOLIS,46218,3633 N SHERMAN DR,Abandoned,7549.95375040432,402.018488795455
475340,1054174,2520,,GUILFORD,AVE,,GUILFORD AVE,INDIANAPOLIS,46205,2520 GUILFORD AVE,Abandoned,4396.71910527164,342.817025816974
475341,1019211,3157,,ETHEL,AVE,,ETHEL AVE,INDIANAPOLIS,46208,3157 ETHEL AVE,Abandoned,6349.47302318134,319.620023232475
475349,1014661,3529,N,ILLINOIS,ST,,ILLINOIS ST,INDIANAPOLIS,46208,3529 N ILLINOIS ST,Abandoned,5201.73797289214,340.129243226801
475379,1016601,859,,EUGENE,ST,,EUGENE ST,INDIANAPOLIS,46208,859 EUGENE ST,Abandoned,4999.97203023733,330.000404548945
475397,1088019,1357,W,23RD,ST,,23RD ST,INDIANAPOLIS,46208,1357 W 23RD ST,Abandoned,3948.36063396607,295.642260710367
475452,1056931,2729,,ADAMS,ST,,ADAMS ST,INDIANAPOLIS,46218,2729 ADAMS ST,Abandoned,9533.18880690544,410.545957190113
475475,1052077,2433,S,MERIDIAN,ST,,MERIDIAN ST,INDIANAPOLIS,46225,2433 S MERIDIAN ST,Abandoned,7315.10975489186,488.053092292063
475482,1028196,1507,W,29TH,ST,,29TH ST,INDIANAPOLIS,46208,1507 W 29TH ST,Abandoned,5954.35194121502,362.944208774092
475637,1066992,2931,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,2931 E NEW YORK ST,Abandoned,3264.54045242687,260.034021916835
475646,1041152,229,N,STATE,AVE,,STATE AVE,INDIANAPOLIS,46201,229 N STATE AVE,Abandoned,5461.31541279699,337.352785071392
475647,1093945,3308,,BROUSE,AVE,,BROUSE AVE,INDIANAPOLIS,46218,3308 BROUSE AVE,Abandoned,7017.51585064336,404.574030024727
475649,1021548,1222,,HARLAN,ST,,HARLAN ST,INDIANAPOLIS,46203,1222 HARLAN ST,Vacant,4138.85000096227,286.947604465534
475667,1065677,123,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46201,123 N DENNY ST,Abandoned,4994.71076715224,343.987720814658
475685,1018566,1917,,PROSPECT,ST,,PROSPECT ST,INDIANAPOLIS,46203,1917 PROSPECT ST,Vacant,5437.79235737792,372.528460597057
475718,1014526,262,,HENDRICKS,PL,,HENDRICKS PL,INDIANAPOLIS,46201,262 HENDRICKS PL,Abandoned,4013.66502101328,280.698727467122
475765,1056963,726,N,EUCLID,AVE,,EUCLID AVE,INDIANAPOLIS,46201,726 N EUCLID AVE,Abandoned,5498.51863014908,352.813802696857
475766,1016789,4117,E,11TH,ST,,11TH ST,INDIANAPOLIS,46201,4117 E 11TH ST,Abandoned,5275.91167120243,371.481506369031
475793,1059209,1054,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,1054 W 28TH ST,Abandoned,4406.63923596432,321.812674939022
475797,1015741,234,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,234 N OAKLAND AVE,Abandoned,6800.65166987606,420.045354693605
475803,1053575,3720,,GRACELAND,AVE,,GRACELAND AVE,INDIANAPOLIS,46208,3720 GRACELAND AVE,Abandoned,4940.00215767558,335.998815796447
475817,1056010,514,N,BEVILLE,AVE,,BEVILLE AVE,INDIANAPOLIS,46201,514 N BEVILLE AVE,Vacant,5247.93015814648,342.406192775246
475901,1061772,1316,W,22ND,ST,,22ND ST,INDIANAPOLIS,46202,1316 W 22ND ST,Abandoned,4199.73711169127,309.983654006951
475999,1058014,2309,,INDIANAPOLIS,AVE,,INDIANAPOLIS AVE,INDIANAPOLIS,46208,2309 INDIANAPOLIS AVE,Vacant,5479.73214917178,353.990296036742
476088,1079763,733,N,LINWOOD,AVE,,LINWOOD AVE,INDIANAPOLIS,46201,733 N LINWOOD AVE,Abandoned,4316.00050840013,319.014921640468
476110,1089018,1737,,UNION,ST,,UNION ST,INDIANAPOLIS,46225,1737 UNION ST,Abandoned,4899.91041765957,349.999887858252
476177,1065386,852,N,CALIFORNIA,ST,,CALIFORNIA ST,INDIANAPOLIS,46202,852 N CALIFORNIA ST,Abandoned,3912.49876563266,309.740360964639
476186,1043433,1205,,OLIVE,ST,,OLIVE ST,INDIANAPOLIS,46203,1205 OLIVE ST,Abandoned,5992.45557345552,429.193778986001
476223,1049383,440,S,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,440 S DEARBORN ST,Abandoned,5120.07352846268,336.010113181792
476232,1066807,1518,N,COLORADO,AVE,,COLORADO AVE,INDIANAPOLIS,46201,1518 N COLORADO AVE,Abandoned,5332.49287886445,349.008103354797
476270,1018231,2826,E,18TH,ST,,18TH ST,INDIANAPOLIS,46218,2826 E 18TH ST,Abandoned,6778.5400243043,456.923211766667
476276,1003408,3725,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46218,3725 N RURAL ST,Abandoned,9999.88439587351,500.001482042548
476292,1015522,3429,,BROUSE,AVE,,BROUSE AVE,INDIANAPOLIS,46218,3429 BROUSE AVE,Abandoned,6002.36706980436,354.841463629405
476341,1007959,3030,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,3030 N HARDING ST,Abandoned,7202.32659905238,360.043767680144
476347,1101903,2822,,FLAP,LN,,FLAP LN,INDIANAPOLIS,46218,2822 FLAP LN,Abandoned,6222.27740404531,317.787039112188
476356,1040994,1008,W,31ST,ST,,31ST ST,INDIANAPOLIS,46208,1008 W 31ST ST,Abandoned,2792.42067212666,247.446338645093
476360,1076309,2907,,GUILFORD,AVE,,GUILFORD AVE,INDIANAPOLIS,46205,2907 GUILFORD AVE,Abandoned,5435.53060281636,351.78670201652
476389,1048458,1031,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,1031 ROACHE ST,Abandoned,3777.27370632811,311.821943390348
476416,1076444,1118,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,1118 W 28TH ST,Abandoned,3777.30827653327,311.820278006263
476428,1006695,1265,W,34TH,ST,,34TH ST,INDIANAPOLIS,46208,1265 W 34TH ST,Abandoned,3755.12445944613,284.581019438527
476434,1024549,59,S,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46201,59 S LASALLE ST,Abandoned,4804.88370694254,320.242181455107
476438,1045317,1453,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46201,1453 N CHESTER AVE,Abandoned,5109.6772133734,337.220594770715
476443,1012625,405,N,HAMILTON,AVE,,HAMILTON AVE,INDIANAPOLIS,46201,405 N HAMILTON AVE,Abandoned,5200.14976829946,340.016317737006
476452,1036936,132,N,GRANT,AVE,,GRANT AVE,INDIANAPOLIS,46201,132 N GRANT AVE,Abandoned,5420.76439502939,351.01813006579
476458,1002471,3145,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,3145 N HARDING ST,Abandoned,3600.00445115205,250.000899572244
476463,1052827,1034,N,TACOMA,AVE,,TACOMA AVE,INDIANAPOLIS,46201,1034 N TACOMA AVE,Abandoned,9577.85539657035,405.412565136835
476482,1082854,3360,N,ILLINOIS,ST,,ILLINOIS ST,INDIANAPOLIS,46208,3360 N ILLINOIS ST,Abandoned,4752.17153335321,336.010011343588
476483,1090208,2371,,STUART,ST,,STUART ST,INDIANAPOLIS,46218,2371 STUART ST,Abandoned,3437.36163553729,251.88314868443
476528,1095441,3110,,BETHEL,AVE,,BETHEL AVE,INDIANAPOLIS,46203,3110 BETHEL AVE,Abandoned,132891.6478359,1809.79521809233
476530,1079824,919,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,919 ROACHE ST,Abandoned,3776.97928500897,311.799662962278
476557,1007079,2332,,COYNER,AVE,,COYNER AVE,INDIANAPOLIS,46218,2332 COYNER AVE,Abandoned,7752.52233489655,467.790718990675
476587,1073554,1335,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,1335 W 32ND ST,Abandoned,5799.93116138705,369.99956294579
476651,1054177,250,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,250 N OAKLAND AVE,Abandoned,2311.10202926413,203.966332825983
476661,1077421,34,S,TUXEDO,ST,,TUXEDO ST,INDIANAPOLIS,46201,34 S TUXEDO ST,Abandoned,4804.24751550485,320.231383976538
476665,1021902,909,,WOODRUFF PL,WDR,,WOODRUFF PL WDR,INDIANAPOLIS,46201,909 WOODRUFF PL WDR,Abandoned,6800.35977467513,420.020105486461
476669,1081423,1127,,HOYT,AVE,,HOYT AVE,INDIANAPOLIS,46203,1127 HOYT AVE,Abandoned,3750.31489118335,310.020438766885
476676,1030266,2432,N,COLLEGE,AVE,,COLLEGE AVE,INDIANAPOLIS,46205,2432 N COLLEGE AVE,Vacant,7349.62476918809,447.446339999519
476809,1002844,621,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,621 W 28TH ST,Abandoned,3959.68834084707,323.980507286459
476827,1017525,1015,,HARRISON,ST,,HARRISON ST,INDIANAPOLIS,46202,1015 HARRISON ST,Vacant,5201.83812895572,401.223158980529
476895,1033395,1267,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,1267 W 26TH ST,Abandoned,4485.13802538831,329.004679276629
476904,1075009,3121,,GUILFORD,AVE,,GUILFORD AVE,INDIANAPOLIS,46205,3121 GUILFORD AVE,Abandoned,6565.19153100562,410.434306984027
476916,1055500,2547,,BROOKSIDE PKWY,SDR,,BROOKSIDE PKWY SDR,INDIANAPOLIS,46201,2547 BROOKSIDE PKWY SDR,Abandoned,7718.88620339464,368.649864269482
476924,1050635,2170,N,ILLINOIS,ST,,ILLINOIS ST,INDIANAPOLIS,46202,2170 N ILLINOIS ST,Vacant,21699.8250489645,602.896084372931
476926,1036286,18,E,REGENT,ST,,REGENT ST,INDIANAPOLIS,46225,18 E REGENT ST,Abandoned,3608.29486123092,287.033721972966
476963,1054059,2950,,WINTHROP,AVE,,WINTHROP AVE,INDIANAPOLIS,46205,2950 WINTHROP AVE,Abandoned,5436.24893359498,351.814118569146
476979,1008780,1614,,WOODLAWN,AVE,,WOODLAWN AVE,INDIANAPOLIS,46203,1614 WOODLAWN AVE,Abandoned,7479.99708581967,454.000023273534
477005,1025321,3427,,BROUSE,AVE,,BROUSE AVE,INDIANAPOLIS,46218,3427 BROUSE AVE,Abandoned,6002.10872595473,354.830976917601
477068,1019736,1519,N,BEVILLE,AVE,,BEVILLE AVE,INDIANAPOLIS,46201,1519 N BEVILLE AVE,Abandoned,5531.23232319032,385.099188341157
477074,1070243,1211,,MC DOUGAL,ST,,MC DOUGAL ST,INDIANAPOLIS,46203,1211 MC DOUGAL ST,Abandoned,5983.74760298434,355.943052222118
477082,1043921,1132,,FLETCHER,AVE,,FLETCHER AVE,INDIANAPOLIS,46203,1132 FLETCHER AVE,Abandoned,3750.43763802118,310.030580301371
477092,1012283,1730,S,TALBOTT,ST,,TALBOTT ST,INDIANAPOLIS,46225,1730 S TALBOTT ST,Abandoned,4025.62925855525,321.7215758565
477140,1028348,810,N,BEVILLE,AVE,,BEVILLE AVE,INDIANAPOLIS,46201,810 N BEVILLE AVE,Abandoned,5273.59703193068,343.659050271901
477158,1081377,1804,E,KELLY,ST,,KELLY ST,INDIANAPOLIS,46203,1804 E KELLY ST,Abandoned,7964.75383638409,377.435705048389
477163,1025270,315,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46201,315 N CHESTER AVE,Abandoned,5400.11958794756,350.008569941571
477179,1004203,3053,,STATION,ST,,STATION ST,INDIANAPOLIS,46218,3053 STATION ST,Abandoned,7552.07059624007,459.492907192444
477180,1033355,3833,E,31ST,ST,,31ST ST,INDIANAPOLIS,46218,3833 E 31ST ST,Abandoned,4552.23114034243,307.607087379278
477192,1034398,1440,W,28TH,ST,,28TH ST,INDIANAPOLIS,46208,1440 W 28TH ST,Abandoned,5794.1488904169,359.273840501191
477225,1021729,2212,,WOODLAWN,AVE,,WOODLAWN AVE,INDIANAPOLIS,46203,2212 WOODLAWN AVE,Abandoned,5459.94559001233,343.999071045974
477245,1024878,1314,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,1314 N OXFORD ST,Abandoned,6079.96255671724,383.998670694757
477293,1036658,817,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46201,817 N GLADSTONE AVE,Abandoned,5985.99997941881,325.430430405349
477314,1009144,3251,,SCHOFIELD,AVE,,SCHOFIELD AVE,INDIANAPOLIS,46218,3251 SCHOFIELD AVE,Abandoned,11927.7962321532,683.097539364153
477326,1011740,1250,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,1250 W 32ND ST,Vacant,5074.94101059074,359.999189925612
477421,1031087,2256,,COLUMBIA,AVE,,COLUMBIA AVE,INDIANAPOLIS,46205,2256 COLUMBIA AVE,Abandoned,5740.64936807761,362.010067920859
477433,1028292,2506,E,WASHINGTON,ST,,WASHINGTON ST,INDIANAPOLIS,46201,2506 E WASHINGTON ST,Abandoned,15738.8359821661,505.657470095461
477481,1038555,2526,S,RANDOLPH,ST,,RANDOLPH ST,INDIANAPOLIS,46203,2526 S RANDOLPH ST,Abandoned,5589.59313982609,359.479368764243
477484,1046330,2031,N,EUCLID,AVE,,EUCLID AVE,INDIANAPOLIS,46218,2031 N EUCLID AVE,Abandoned,5401.20280758667,350.033847308726
477498,1038489,2027,,SOUTHEASTERN,AVE,,SOUTHEASTERN AVE,INDIANAPOLIS,46201,2027 SOUTHEASTERN AVE,Abandoned,5453.28206609809,368.727088896793
477503,1084459,266,S,TEMPLE,AVE,,TEMPLE AVE,INDIANAPOLIS,46201,266 S TEMPLE AVE,Abandoned,5879.94686695602,373.99924294097
477559,1053456,526,N,BANCROFT,ST,,BANCROFT ST,INDIANAPOLIS,46201,526 N BANCROFT ST,Abandoned,6199.8334333257,389.99884345591
477634,1041867,920,W,33RD,ST,,33RD ST,INDIANAPOLIS,46208,920 W 33RD ST,Abandoned,3071.98108319222,233.599807912306
477637,1057785,1266,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,1266 W 32ND ST,Abandoned,5074.9433706763,359.999447452974
477638,1014819,2848,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46218,2848 N DEARBORN ST,Abandoned,4945.23214795864,346.740827888359
477641,1053852,3254,,GRACELAND,AVE,,GRACELAND AVE,INDIANAPOLIS,46208,3254 GRACELAND AVE,Abandoned,6666.01255380067,364.999823008178
477660,1082248,3380,,STATION,ST,,STATION ST,INDIANAPOLIS,46218,3380 STATION ST,Abandoned,8246.28079810508,429.971404801487
477662,1008112,1122,S,KEYSTONE,AVE,,KEYSTONE AVE,INDIANAPOLIS,46203,1122 S KEYSTONE AVE,Abandoned,3960.37815905597,306.025632709448
477747,1083815,2812,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46218,2812 N LASALLE ST,Abandoned,4698.97454048525,338.523594439366
477807,1045139,2129,,BELLEFONTAINE,ST,,BELLEFONTAINE ST,INDIANAPOLIS,46202,2129 BELLEFONTAINE ST,Abandoned,6000.92894043236,380.049675235187
477818,1043216,215,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,215 N OAKLAND AVE,Abandoned,6985.388574872,425.959540246221
477846,1063581,1817,,KOEHNE,ST,,KOEHNE ST,INDIANAPOLIS,46202,1817 KOEHNE ST,Abandoned,5200.04674458016,340.004063268229
477874,1009810,3409,N,CAPITOL,AVE,,CAPITOL AVE,INDIANAPOLIS,46208,3409 N CAPITOL AVE,Abandoned,5404.28587638927,345.889273894823
477889,1029770,2519,N,COLLEGE,AVE,,COLLEGE AVE,INDIANAPOLIS,46205,2519 N COLLEGE AVE,Abandoned,8312.58205214988,437.789348314737
477895,1066586,2828,N,CAPITOL,AVE,,CAPITOL AVE,INDIANAPOLIS,46208,2828 N CAPITOL AVE,Abandoned,10799.9273345483,480.002577297709
478000,1060826,2210,,COYNER,AVE,,COYNER AVE,INDIANAPOLIS,46201,2210 COYNER AVE,Abandoned,7413.11571142122,452.072066476938
478050,1011899,2424,N,COLLEGE,AVE,,COLLEGE AVE,INDIANAPOLIS,46205,2424 N COLLEGE AVE,Abandoned,9181.38116887109,467.236038315117
478064,1004592,3149,N,DEQUINCY,ST,,DEQUINCY ST,INDIANAPOLIS,46218,3149 N DEQUINCY ST,Abandoned,8321.83951632762,432.89041687068
478072,1022112,538,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,538 W 26TH ST,Abandoned,5028.5500188052,340.659643636065
478077,1082097,3030,,RALSTON,AVE,,RALSTON AVE,INDIANAPOLIS,46218,3030 RALSTON AVE,Abandoned,6744.30088593723,417.238951655468
478079,1013385,3627,,SALEM,ST,,SALEM ST,INDIANAPOLIS,46208,3627 SALEM ST,Abandoned,4400.04999882685,300.020190224249
478086,1077218,1125,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,1125 W 27TH ST,Abandoned,3776.84075586589,311.79068218332
478101,1047912,750,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,750 W 26TH ST,Abandoned,3776.21465969794,311.750161284233
478252,1029490,602,,LINCOLN,ST,,LINCOLN ST,INDIANAPOLIS,46225,602 LINCOLN ST,Abandoned,5705.36932245729,396.024871445711
478277,1060109,3350,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46218,3350 N GLADSTONE AVE,Abandoned,7750.4721358598,410.018995382614
478285,1070006,310,N,DENNY,ST,,DENNY ST,INDIANAPOLIS,46201,310 N DENNY ST,Abandoned,5400.11022941072,350.008898823828
478343,1078331,1437,,FLETCHER,AVE,,FLETCHER AVE,INDIANAPOLIS,46203,1437 FLETCHER AVE,Abandoned,3752.83223420594,310.190106873214
478391,1077879,2626,,WINTHROP,AVE,,WINTHROP AVE,INDIANAPOLIS,46205,2626 WINTHROP AVE,Abandoned,5460.70732495587,358.016814717573
478414,1018920,1518,,HOWARD,ST,,HOWARD ST,INDIANAPOLIS,46221,1518 HOWARD ST,Abandoned,5159.14200282731,346.947088439203
478422,1092870,45,E,ARIZONA,ST,,ARIZONA ST,INDIANAPOLIS,46225,45 E ARIZONA ST,Abandoned,2065.22507234368,188.015936764025
478424,1078895,2306,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46218,2306 N LASALLE ST,Abandoned,6399.98709853667,400.041642567921
478426,1054785,1111,,EUGENE,ST,,EUGENE ST,INDIANAPOLIS,46208,1111 EUGENE ST,Abandoned,3750.12483115548,310.010504164965
478437,1048946,1222,W,35TH,ST,,35TH ST,INDIANAPOLIS,46208,1222 W 35TH ST,Abandoned,5251.21085914235,370.072681545718
478446,1073395,3613,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46218,3613 N DEARBORN ST,Abandoned,9999.9271917723,500.002041043028
478449,1071399,1346,W,34TH,ST,,34TH ST,INDIANAPOLIS,46208,1346 W 34TH ST,Abandoned,5949.9433194229,410.001839614656
478454,1063632,606,N,HAMILTON,AVE,,HAMILTON AVE,INDIANAPOLIS,46201,606 N HAMILTON AVE,Abandoned,5234.03409698379,340.51044708251
478483,1006565,801,,LINCOLN,ST,,LINCOLN ST,INDIANAPOLIS,46203,801 LINCOLN ST,Abandoned,5856.23959182205,331.887377351937
478486,1019295,3321,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,3321 E NEW YORK ST,Abandoned,4805.69790115442,339.73348023757
478583,1093030,3239,,BROUSE,AVE,,BROUSE AVE,INDIANAPOLIS,46218,3239 BROUSE AVE,Abandoned,6669.79921205025,366.793789006587
478666,1030191,329,N,SHERMAN,DR,,SHERMAN DR,INDIANAPOLIS,46201,329 N SHERMAN DR,Vacant,5396.70348476589,349.838329208598
478679,1083500,2829,,DR M L KING JR,ST,,DR M L KING JR ST,INDIANAPOLIS,46208,2829 DR M L KING JR ST,Abandoned,26288.7744191412,697.706922259131
478680,1054736,744,S,DEQUINCY,ST,,DEQUINCY ST,INDIANAPOLIS,46203,744 S DEQUINCY ST,Abandoned,5373.65663360274,299.131371719276
478712,1002630,1740,W,MIAMI,ST,,MIAMI ST,INDIANAPOLIS,46222,1740 W MIAMI ST,Abandoned,4907.57492090692,282.217882846025
478742,1054193,3920,E,11TH,ST,,11TH ST,INDIANAPOLIS,46201,3920 E 11TH ST,Vacant,6023.96342800218,381.199780925639
478760,1058443,2808,,DRAPER,ST,,DRAPER ST,INDIANAPOLIS,46203,2808 DRAPER ST,Abandoned,8367.12789812047,406.592452622686
478763,1046580,40,,EASTERN,AVE,,EASTERN AVE,INDIANAPOLIS,46201,40 EASTERN AVE,Abandoned,4999.7889648934,329.991433476172
478787,1030984,734,,PARKWAY,AVE,,PARKWAY AVE,INDIANAPOLIS,46203,734 PARKWAY AVE,Vacant,3500.62147054167,270.045819007514
478814,1045420,3702,N,ILLINOIS,ST,,ILLINOIS ST,INDIANAPOLIS,46208,3702 N ILLINOIS ST,Abandoned,20122.4483934116,569.459753845047
478824,1054289,2146,,WEBB,ST,,WEBB ST,INDIANAPOLIS,46225,2146 WEBB ST,Abandoned,4080.12566753617,308.022592181548
478830,1013745,2122,,WEBB,ST,,WEBB ST,INDIANAPOLIS,46225,2122 WEBB ST,Abandoned,3600.21755462862,300.031734596005
478836,1066761,2227,E,10TH,ST,,10TH ST,INDIANAPOLIS,46201,2227 E 10TH ST,Abandoned,10239.9408783828,580.029319016719
478853,1006614,554,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,554 N OAKLAND AVE,Abandoned,4940.69621033609,336.050099103688
478865,1076398,2920,E,11TH,ST,,11TH ST,INDIANAPOLIS,46201,2920 E 11TH ST,Abandoned,2868.33242243306,222.195510699217
478868,1002449,511,N,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,511 N PARKER AVE,Abandoned,2708.03010907999,219.236547794348
478875,1088703,904,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46201,904 N LASALLE ST,Abandoned,4814.60053202274,318.199197454357
478886,1090662,451,N,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,451 N GRAY ST,Abandoned,1979.98893060797,192.002906288541
478895,1093778,1905,N,COLORADO,AVE,,COLORADO AVE,INDIANAPOLIS,46218,1905 N COLORADO AVE,Abandoned,5521.00078504232,356.016262708686
