ZIPCODE,ADDRESS,STATUS
46221,1015 S SHEFFIELD AVE,Vacant
46222,416 HANCOCK ST,Vacant
46221,1006 S PERSHING AVE,Abandoned
46222,426 S HOLMES AVE,Abandoned
46241,648 MANHATTAN AVE,Vacant
46222,36 S MOUNT ST,Abandoned
46222,425 S WARMAN AVE,Abandoned
46241,726 S WORTH AVE,Abandoned
46221,1007 S TREMONT ST,Abandoned
46221,1055 S SHEFFIELD AVE,Abandoned
46221,1011 S TREMONT ST,Abandoned
46241,512 S LUETT AVE,Abandoned
46221,847 S PERSHING AVE,Abandoned
46241,820 WESTBROOK AVE,Vacant
46222,3422 W WASHINGTON ST,Abandoned
46241,827 S LYNHURST DR,Abandoned
46241,720 MANHATTAN AVE,Abandoned
46222,3412 W WASHINGTON ST,Abandoned
46222,22 S BELLEVIEW PL,Abandoned
46241,1015 DENISON ST,Abandoned
46222,1001 N TREMONT ST,Abandoned
46222,541 N TIBBS AVE,Vacant
46222,69 N TREMONT ST,Abandoned
46222,518 N CENTENNIAL ST,Abandoned
46222,2322 W WALNUT ST,Vacant
46222,952 N CONCORD ST,Abandoned
46222,925 N LIVINGSTON AVE,Abandoned
46222,58 N ADDISON ST,Vacant
46222,2508 W MICHIGAN ST,Abandoned
46222,702 KING AVE,Abandoned
46222,548 N PERSHING AVE,Abandoned
46222,709 OLIN AVE,Abandoned
46222,23 S BELLEVIEW PL,Abandoned
46222,522 N MORELAND AVE,Abandoned
46222,717 KETCHAM ST,Abandoned
46222,202 N PERSHING AVE,Abandoned
46222,3002 W 10TH ST,Abandoned
46222,609 N EXETER AVE,Abandoned
46222,770 N CONCORD ST,Abandoned
46222,966 N MORELAND AVE,Abandoned
46222,238 N ADDISON ST,Abandoned
46222,2246 W WASHINGTON ST,Abandoned
46222,93 N WARMAN AVE,Abandoned
46222,1024 N ROCHESTER AVE,Abandoned
46222,753 ARNOLDA AVE,Abandoned
46222,427 N HOLMES AVE,Abandoned
46222,701 N ROCHESTER AVE,Abandoned
46222,237 N PERSHING AVE,Abandoned
46222,1244 N BELLEVIEW PL,Abandoned
46222,1053 N MOUNT ST,Abandoned
46222,1313 N ALTON AVE,Abandoned
46222,1034 WINFIELD AVE,Abandoned
46222,1302 N WARMAN AVE,Vacant
46222,1150 N WARMAN AVE,Abandoned
46222,1170 MEDFORD AVE,Abandoned
46222,1836 N GOODLET AVE,Abandoned
46222,1132 SHARON AVE,Abandoned
46222,1634 N ROCHESTER AVE,Abandoned
46222,1171 N CENTENNIAL ST,Vacant
46222,1704 N ALTON AVE,Vacant
46222,1147 N CONCORD ST,Abandoned
46222,1105 N EXETER AVE,Abandoned
46222,1137 N BELLEVIEW PL,Abandoned
46222,1417 N MOUNT ST,Abandoned
46222,1708 N SOMERSET AVE,Abandoned
46222,1135 N PERSHING AVE,Abandoned
46222,1169 WINFIELD AVE,Vacant
46222,1126 N BERWICK AVE,Abandoned
46222,1153 N WARMAN AVE,Abandoned
46222,1314 N PERSHING AVE,Vacant
46222,2110 WINFIELD AVE,Abandoned
46234,8851 ROBEY DR,Abandoned
46222,3107 MIDVALE DR,Abandoned
46222,3035 MIDVALE DR,Abandoned
46222,2350 N MORELAND AVE,Abandoned
46241,2835 MARS HILL ST,Abandoned
46224,3169 ALLISON AVE,Abandoned
46214,3312 SUMMERFIELD DR,Abandoned
46241,2810 LOCKBURN ST,Abandoned
46241,2813 LOCKBURN ST,Abandoned
46241,2821 S RYBOLT AVE,Abandoned
46241,2825 S RYBOLT AVE,Abandoned
46222,4325 BERTRAND RD,Abandoned
46222,4408 THRUSH DR,Abandoned
46222,4047 ARCADIA ST,Abandoned
46224,6481 LUPINE TERRACE,Vacant
46241,2802 S RYBOLT AVE,Abandoned
46241,842 S NORFOLK ST,Abandoned
46241,1935 S LYNHURST DR,Abandoned
46221,1832 S PERSHING AVE,Abandoned
46241,5223 PLAINFIELD AVE,Abandoned
46241,4819 W RAYMOND ST,Abandoned
46221,1528 S BELMONT AVE,Abandoned
46221,1046 S SHEFFIELD AVE,Abandoned
46221,2420 WILKINS ST,Abandoned
46241,1430 PHILLIPS DR,Abandoned
46241,845 MANHATTAN AVE,Abandoned
46221,1250 S BELMONT AVE,Abandoned
46221,1502 S BELMONT AVE,Abandoned
46221,2225 MARTHA ST,Abandoned
46241,5340 W WASHINGTON ST,Abandoned
46221,1102 S SHEFFIELD AVE,Abandoned
46241,1330 S WORTH AVE,Abandoned
46241,4902 W RAYMOND ST,Abandoned
46241,2530 MAYWOOD RD,Abandoned
46241,5105 W LEGRANDE AVE,Vacant
46241,2223 MANHATTAN AVE,Abandoned
46241,1005 WALDEMERE AVE,Abandoned
46241,3636 W WASHINGTON ST,Abandoned
46221,711 S HOLMES AVE,Abandoned
46221,748 S ADDISON ST,Abandoned
46214,116 BUISDALE DR,Abandoned
46241,828 DENISON ST,Vacant
46222,3005 W WASHINGTON ST,Abandoned
46222,18 N TREMONT ST,Abandoned
46222,3102 BERTHA ST,Vacant
46222,2725 JACKSON ST,Vacant
46222,230 S ADDISON ST,Abandoned
46222,228 HANCOCK ST,Vacant
46221,726 S BELLEVIEW PL,Abandoned
46222,104 HARRIS AVE,Abandoned
46222,302 S ADDISON ST,Vacant
46241,602 COLLIER ST,Abandoned
46222,556 N BELMONT AVE,Abandoned
46222,1056 KING AVE,Abandoned
46222,307 N MOUNT ST,Abandoned
46222,515 N BERWICK AVE,Vacant
46222,1035 N HOLMES AVE,Abandoned
46222,4107 W MICHIGAN ST,Abandoned
46222,3052 W 10TH ST,Vacant
46222,1039 WINFIELD AVE,Vacant
46222,1032 GROFF AVE,Abandoned
46222,820 N GOODLET AVE,Abandoned
46222,3319 WILCOX ST,Abandoned
46222,617 N EXETER AVE,Abandoned
46222,3023 W MICHIGAN ST,Vacant
46222,1056 N MOUNT ST,Abandoned
46222,944 KING AVE,Abandoned
46222,555 N TREMONT ST,Vacant
46222,1032 N BELLEVIEW PL,Vacant
46222,3130 W MICHIGAN ST,Vacant
46222,423 N HOLMES AVE,Vacant
46222,126 N BELMONT AVE,Abandoned
46222,366 N HOLMES AVE,Abandoned
46222,956 ARNOLDA AVE,Abandoned
46222,738 KING AVE,Abandoned
46222,4251 COSSELL RD,Abandoned
46222,816 N GOODLET AVE,Abandoned
46222,1044 N WARMAN AVE,Abandoned
46222,362 N ADDISON ST,Abandoned
46222,1102 N WARMAN AVE,Abandoned
46222,949 N WARMAN AVE,Abandoned
46222,346 N BELLEVIEW PL,Abandoned
46222,952 ARNOLDA AVE,Abandoned
46222,637 N EXETER AVE,Abandoned
46214,1102 N GLEN ARM RD,Abandoned
46222,1040 N GOODLET AVE,Abandoned
46222,430 N MORELAND AVE,Vacant
46222,302 N HOLMES AVE,Abandoned
46222,1022 MEDFORD AVE,Abandoned
46222,3054 W VERMONT ST,Vacant
46222,302 N BELLEVIEW PL,Abandoned
46222,1017 N CENTENNIAL ST,Abandoned
46222,616 N EXETER AVE,Abandoned
46222,628 N LUETT AVE,Vacant
46222,310 N HOLMES AVE,Abandoned
46222,760 ARNOLDA AVE,Abandoned
46222,429 N GOODLET AVE,Abandoned
46222,1045 N BELLEVIEW PL,Abandoned
46222,755 OLIN AVE,Abandoned
46222,1402 N WARMAN AVE,Abandoned
46222,1203 N BERWICK AVE,Abandoned
46222,1121 MEDFORD AVE,Abandoned
46222,1829 N ROCHESTER AVE,Vacant
46222,1233 N MOUNT ST,Abandoned
46222,1222 N SHEFFIELD AVE,Abandoned
46222,1202 N CENTENNIAL ST,Abandoned
46222,1643 N LIVINGSTON AVE,Vacant
46222,1222 KING AVE,Abandoned
46222,1242 N HOLMES AVE,Vacant
46222,1122 MEDFORD AVE,Abandoned
46222,3440 W 16TH ST,Abandoned
46222,1844 N CENTENNIAL ST,Vacant
46222,1415 N PERSHING AVE,Vacant
46222,1136 WINFIELD AVE,Abandoned
46234,1207 RUSHMORE BLVD E,Abandoned
46222,1180 N CENTENNIAL ST,Abandoned
46222,1209 N HOLMES AVE,Vacant
46222,1406 N PERSHING AVE,Vacant
46222,1217 N MOUNT ST,Abandoned
46222,1117 N BERWICK AVE,Abandoned
46222,1101 N TREMONT ST,Abandoned
46222,1150 N BELLEVIEW PL,Abandoned
46222,2445 LAFAYETTE RD,Vacant
46222,3217 W 22ND ST,Abandoned
46222,2838 FREDONIA RD,Abandoned
46222,2245 SILVER MAPLE CT,Abandoned
46222,4320 W 30TH ST,Abandoned
46222,2644 W 30TH ST,Abandoned
46241,2822 LOCKBURN ST,Abandoned
46222,4334 ARCADIA ST,Abandoned
46241,2708 S MORELAND AVE,Vacant
46224,3220 MAC ARTHUR LN,Abandoned
46241,2823 MARS HILL ST,Abandoned
46224,5127 W 34TH ST,Abandoned
46222,4514 THRUSH DR,Abandoned
46222,4525 BERTRAND RD,Abandoned
46241,2850 LOCKBURN ST,Abandoned
46222,3590 LAFAYETTE RD,Abandoned
46241,5784 W MORRIS ST,Abandoned
46241,1543 S TIBBS AVE,Abandoned
46221,2116 W MINNESOTA ST,Vacant
46241,4652 VANDALIA AVE,Abandoned
46221,2222 MORGAN ST,Vacant
46241,5029 W MINNESOTA ST,Abandoned
46221,1110 S SHEFFIELD AVE,Abandoned
46221,2202 MARTHA ST,Abandoned
46221,1319 S SHEFFIELD AVE,Vacant
46221,1019 S TREMONT ST,Abandoned
46241,1404 PHILLIPS DR,Abandoned
46241,1433 S LYNHURST DR,Abandoned
46241,1502 DUNLAP AVE,Abandoned
46221,1512 S BELMONT AVE,Vacant
46241,5010 MELROSE AVE,Abandoned
46241,1437 S TIBBS AVE,Vacant
46221,2215 HOWARD ST,Abandoned
46221,1103 S SHEFFIELD AVE,Abandoned
46241,1426 PHILLIPS DR,Abandoned
46222,55 N WARMAN AVE,Abandoned
46241,341 S FLEMING ST,Abandoned
46222,505 S HOLMES AVE,Abandoned
46241,3836 ROCKVILLE AVE,Abandoned
46222,2120 W WASHINGTON ST,Vacant
46234,105 CORONADO RD,Abandoned
46241,4611 BERTHA ST,Abandoned
46241,6319 BERTHA ST,Vacant
46222,59 N ADDISON ST,Abandoned
46224,5233 ROCKVILLE RD,Vacant
46214,151 N SIGSBEE ST,Abandoned
46241,822 S LYNHURST DR,Abandoned
46241,4304 BERTHA ST,Abandoned
46222,44 S TREMONT ST,Vacant
46222,2515 W WASHINGTON ST,Vacant
46224,17 IRIS AVE,Abandoned
46241,720 S WORTH AVE,Abandoned
46221,744 S HOLMES AVE,Abandoned
46241,5630 W MCCARTY ST,Abandoned
46222,141 N SHEFFIELD AVE,Abandoned
46241,336 S COLE ST,Vacant
46241,315 BARTON AVE,Abandoned
46222,2509 JACKSON ST,Abandoned
46222,562 S WARMAN AVE,Abandoned
46222,759 OLIN AVE,Abandoned
46222,774 KETCHAM ST,Vacant
46222,642 N EXETER AVE,Abandoned
46222,954 N TIBBS AVE,Abandoned
46222,935 HAUGH ST,Abandoned
46222,715 N HOLMES AVE,Abandoned
46222,1129 N MOUNT ST,Abandoned
46222,722 KING AVE,Abandoned
46222,362 N HOLMES AVE,Abandoned
46222,962 N CONCORD ST,Abandoned
46222,545 N SHEFFIELD AVE,Abandoned
46222,1161 N CONCORD ST,Abandoned
46222,1037 N GOODLET AVE,Abandoned
46222,1148 N SHEFFIELD AVE,Abandoned
46222,2117 W 10TH ST,Abandoned
46222,416 N WARMAN AVE,Abandoned
46222,959 N PERSHING AVE,Abandoned
46222,456 N BERWICK AVE,Abandoned
46222,758 N BELMONT AVE,Abandoned
46222,1029 N CONCORD ST,Abandoned
46222,733 OLIN AVE,Abandoned
46222,929 KING AVE,Abandoned
46222,909 N PERSHING AVE,Abandoned
46222,517 N SHEFFIELD AVE,Abandoned
46222,3122 W 09TH ST,Vacant
46222,530 N ALTON AVE,Abandoned
46222,1105 N TREMONT ST,Vacant
46222,527 N ALTON AVE,Abandoned
46222,710 N SHEFFIELD AVE,Abandoned
46222,1138 N EXETER AVE,Abandoned
46222,1117 N SHEFFIELD AVE,Abandoned
46222,1309 N WARMAN AVE,Vacant
46222,2051 N LIVINGSTON AVE,Abandoned
46222,1759 N ROCHESTER AVE,Vacant
46222,1230 N PERSHING AVE,Abandoned
46222,2105 SHARON AVE,Vacant
46222,1413 N MOUNT ST,Abandoned
46222,1638 N GOODLET AVE,Vacant
46222,2045 N LIVINGSTON AVE,Vacant
46222,1203 GROFF AVE,Vacant
46222,1415 N TREMONT ST,Abandoned
46222,1217 N CONCORD ST,Abandoned
46222,2029 N LIVINGSTON AVE,Vacant
46222,3191 EAGLEDALE DR,Abandoned
46222,4102 KALMAR DR,Abandoned
46222,2366 N MORELAND AVE,Abandoned
46222,3156 EAGLEDALE DR,Abandoned
46222,3168 EAGLEDALE DR,Abandoned
46224,3212 DONALD AVE,Abandoned
46222,3149 MIDVALE DR,Abandoned
46222,2333 N MORELAND AVE,Abandoned
46224,5002 THRUSH DR,Vacant
46241,3871 FARNSWORTH ST,Abandoned
46224,3338 MAC ARTHUR LN,Vacant
46241,2907 S MC CLURE ST,Vacant
46241,2744 MAYWOOD RD,Abandoned
46241,2825 COLLIER ST,Vacant
46241,2719 S TAFT AVE,Vacant
46241,2645 S RYBOLT AVE,Abandoned
46231,8616 W WASHINGTON ST,Abandoned
46241,2221 S BILTMORE AVE,Abandoned
46241,2806 LOCKBURN ST,Vacant
46241,2951 MARS HILL ST,Abandoned
46224,6002 RUSKIN PL W,Vacant
46241,2510 S MC CLURE ST,Abandoned
46241,835 S WORTH AVE,Abandoned
46241,552 S VINE ST,Abandoned
46221,1003 S SHEFFIELD AVE,Vacant
46221,1126 S SHEFFIELD AVE,Abandoned
46241,846 S FLEMING ST,Vacant
46241,913 S AUBURN ST,Vacant
46221,1026 S BELLEVIEW PL,Abandoned
46241,1024 ROENA ST,Abandoned
46241,837 MANHATTAN AVE,Abandoned
46241,3917 OLIVER AVE,Abandoned
46241,648 S RYBOLT AVE,Vacant
46221,1106 S SHEFFIELD AVE,Abandoned
46241,4128 VANDALIA AVE,Vacant
46241,4741 W BEECHER ST,Abandoned
46241,4621 W NAOMI ST,Abandoned
46221,1306 S PERSHING AVE,Abandoned
46222,265 N WARMAN AVE,Abandoned
46222,50 N ADDISON ST,Vacant
46222,418 S WARMAN AVE,Abandoned
46222,425 HARRIS AVE,Abandoned
46241,5565 BERTHA ST,Abandoned
46222,2120 W WASHINGTON ST,Abandoned
46222,419 N ALTON AVE,Abandoned
46222,318 S HOLMES AVE,Abandoned
46222,78 N HOLMES AVE,Abandoned
46222,227 N ADDISON ST,Vacant
46222,120 HANCOCK ST,Abandoned
46224,35 N LYNHURST DR,Abandoned
46222,212 S HOLMES AVE,Abandoned
46241,343 S FLEMING ST,Abandoned
46222,201 S WARMAN AVE,Abandoned
46222,50 S BELLEVIEW PL,Abandoned
46222,285 N TREMONT ST,Abandoned
46241,412 VENUS DR,Vacant
46222,3904 ROCKVILLE RD,Abandoned
46222,209 N ADDISON ST,Vacant
46222,907 N BELLEVIEW PL,Abandoned
46222,1315 N SOMERSET AVE,Vacant
46222,3501 W 12TH ST,Abandoned
46222,435 N BERWICK AVE,Abandoned
46222,1206 SHARON AVE,Abandoned
46222,1025 WINFIELD AVE,Abandoned
46222,3035 W MICHIGAN ST,Abandoned
46222,2502 W 10TH ST,Vacant
46222,618 N LIVINGSTON AVE,Abandoned
46222,737 N HOLMES AVE,Abandoned
46222,521 N PERSHING AVE,Abandoned
46222,3103 W MICHIGAN ST,Abandoned
46222,2508 W 10TH ST,Abandoned
46222,3352 W MICHIGAN ST,Abandoned
46222,525 N PERSHING AVE,Abandoned
46222,1137 N TREMONT ST,Abandoned
46222,3107 W MICHIGAN ST,Abandoned
46222,444 N ALTON AVE,Vacant
46222,1032 KING AVE,Abandoned
46222,548 N ROCHESTER AVE,Vacant
46222,1014 N TREMONT ST,Abandoned
46222,825 N CENTENNIAL ST,Abandoned
46222,2815 W 10TH ST,Abandoned
46222,1032 N SHEFFIELD AVE,Vacant
46222,537 N CONCORD ST,Abandoned
46222,772 N WARMAN AVE,Abandoned
46222,609 N EXETER AVE,Abandoned
46224,5835 W 10TH ST,Abandoned
46222,729 N BELLEVIEW PL,Abandoned
46222,1441 N CONCORD ST,Abandoned
46222,2101 MEDFORD AVE,Abandoned
46222,2106 SHARON AVE,Abandoned
46222,2222 GROFF AVE,Vacant
46222,2329 N CENTENNIAL ST,Abandoned
46222,1406 N SHEFFIELD AVE,Vacant
46222,1413 N HOLMES AVE,Abandoned
46222,1420 N WARMAN AVE,Vacant
46222,1825 WINFIELD AVE,Abandoned
46222,2043 N LUETT AVE,Abandoned
46222,1621 N ALTON AVE,Abandoned
46222,1905 WINFIELD AVE,Vacant
46222,3647 W 16TH ST,Vacant
46222,2127 WINFIELD AVE,Abandoned
46222,2247 SILVER MAPLE CT,Abandoned
46222,1412 GROFF AVE,Vacant
46222,1402 N SHEFFIELD AVE,Abandoned
46222,2940 COLERAIN DR,Abandoned
46222,4007 BERTRAND RD,Abandoned
46224,3342 TARA LN,Vacant
46241,2845 FOLTZ ST,Vacant
46214,6920 SUMMERFIELD DR N,Abandoned
46241,2626 S LYONS AVE,Abandoned
46224,5925 SUNWOOD DR,Abandoned
46241,2505 S RYBOLT AVE,Abandoned
46241,2935 COLLIER ST,Abandoned
46241,2507 S LYONS AVE,Abandoned
46241,2831 MARS HILL ST,Vacant
46241,2501 ROENA ST,Abandoned
46241,2510 LOCKBURN ST,Abandoned
46224,6318 W 35TH PL,Abandoned
46241,2858 S LYONS AVE,Abandoned
46241,2810 S RYBOLT AVE,Abandoned
46241,1704 S LYNHURST DR,Abandoned
46241,5117 PLAINFIELD AVE,Vacant
46221,1114 S SHEFFIELD AVE,Abandoned
46241,851 MANHATTAN AVE,Abandoned
46221,2807 W RAY ST,Abandoned
46241,1219 S TIBBS AVE,Abandoned
46221,1043 S PERSHING AVE,Vacant
46241,1425 PHILLIPS DR,Abandoned
46241,612 MANHATTAN AVE,Abandoned
46241,836 WALDEMERE AVE,Abandoned
46241,4922 W NAOMI ST,Abandoned
46221,2121 BARRETT AVE,Abandoned
46241,603 LACLEDE ST,Vacant
46241,1129 S MICKLEY AVE,Abandoned
46221,1035 S TREMONT ST,Abandoned
46241,1338 S WHITCOMB AVE,Abandoned
46241,806 FOLTZ ST,Abandoned
46221,2121 HAINES AVE,Vacant
46241,5021 W MINNESOTA ST,Abandoned
46221,1022 S PERSHING AVE,Abandoned
46241,831 S RYBOLT AVE,Abandoned
46241,1346 S GLEN ARM RD,Abandoned
46222,2620 W WASHINGTON ST,Abandoned
46241,6410 IDA ST,Abandoned
46241,605 S LYNHURST DR,Abandoned
46222,25 N ADDISON ST,Abandoned
46222,126 N BELMONT AVE,Vacant
46222,79 N HOLMES AVE,Abandoned
46222,315 HARRIS AVE,Abandoned
46222,124 HANCOCK ST,Abandoned
46222,228 S WARMAN AVE,Abandoned
46222,341 N HOLMES AVE,Vacant
46222,347 N BELLEVIEW PL,Abandoned
46222,4139 ROCKVILLE RD,Vacant
46222,412 N HOLMES AVE,Abandoned
46222,214 N TREMONT ST,Abandoned
46222,419 N CENTENNIAL ST,Abandoned
46241,344 S EDGEHILL RD,Abandoned
46222,373 N HOLMES AVE,Abandoned
46222,52 N MOUNT ST,Abandoned
46241,5634 LINDA LN,Abandoned
46222,229 CORRILL ST,Vacant
46222,401 S WARMAN AVE,Abandoned
46222,31 S HOLMES AVE,Vacant
46222,2625 W WASHINGTON ST,Abandoned
46222,517 S WARMAN AVE,Abandoned
46222,402 N TIBBS AVE,Abandoned
46241,602 S LYNHURST DR,Abandoned
46222,1024 N MOUNT ST,Abandoned
46222,721 N PERSHING AVE,Abandoned
46222,1205 N CONCORD ST,Abandoned
46222,1035 SHARON AVE,Abandoned
46222,755 N CONCORD ST,Abandoned
46222,1169 N CONCORD ST,Abandoned
46222,3632 WILCOX ST,Vacant
46222,1214 N BELMONT AVE,Abandoned
46222,3351 W 10TH ST,Vacant
46222,729 N LUETT AVE,Abandoned
46222,1020 N EXETER AVE,Vacant
46222,954 N TREMONT ST,Abandoned
46222,921 N TREMONT ST,Abandoned
46222,1226 N SHEFFIELD AVE,Vacant
46222,520 N MORELAND AVE,Abandoned
46222,1035 N CENTENNIAL ST,Abandoned
46222,1164 N HOLMES AVE,Vacant
46222,3537 GARDEN AVE,Abandoned
46222,3546 W 12TH ST,Vacant
46222,1163 KING AVE,Abandoned
46222,1020 N CENTENNIAL ST,Abandoned
46222,1020 KING AVE,Abandoned
46222,3124 W 10TH ST,Abandoned
46222,446 HAUGH ST,Vacant
46222,1111 MEDFORD AVE,Abandoned
46222,1234 N PERSHING AVE,Vacant
46222,1165 N GOODLET AVE,Vacant
46222,1041 N CENTENNIAL ST,Vacant
46222,933 N CONCORD ST,Abandoned
46222,4044 W MICHIGAN ST,Abandoned
46222,438 N EXETER AVE,Vacant
46222,524 N SHEFFIELD AVE,Abandoned
46222,610 N EXETER AVE,Abandoned
46222,1021 N TIBBS AVE,Abandoned
46222,535 N CENTENNIAL ST,Abandoned
46222,554 N CENTENNIAL ST,Abandoned
46222,1149 N TREMONT ST,Abandoned
46222,1166 N LIVINGSTON AVE,Abandoned
46222,536 N BELMONT AVE,Abandoned
46222,1152 N BELMONT AVE,Abandoned
46222,545 N EXETER AVE,Abandoned
46222,2518 W 10TH ST,Abandoned
46222,3015 W 10TH ST,Abandoned
46222,2927 W 10TH ST,Vacant
46222,3318 W MICHIGAN ST,Abandoned
46222,1151 GROFF AVE,Abandoned
46222,451 N CONCORD ST,Vacant
46222,1118 SHARON AVE,Abandoned
46222,1214 KING AVE,Abandoned
46222,1213 N CONCORD ST,Abandoned
46222,3023 W MICHIGAN ST,Vacant
46222,3226 W MICHIGAN ST,Abandoned
46222,1501 WINFIELD AVE,Abandoned
46222,1915 N TIBBS AVE,Abandoned
46222,2342 GROFF AVE,Abandoned
46222,1412 KING AVE,Vacant
46222,1901 N WARMAN AVE,Abandoned
46222,1319 GROFF AVE,Vacant
46222,2109 SHARON AVE,Abandoned
46222,1728 N SOMERSET AVE,Vacant
46222,2002 WINFIELD AVE,Abandoned
46222,1414 KING AVE,Abandoned
46222,2370 N MORELAND AVE,Abandoned
46222,1501 SHARON AVE,Abandoned
46222,4025 CORWYN RD,Abandoned
46222,2927 COLERAIN DR,Abandoned
46222,4422 PATRICIA ST,Abandoned
46224,3201 THURSTON DR,Abandoned
46222,3907 THRUSH DR,Vacant
46241,2927 MARS HILL ST,Abandoned
46241,2659 FOLTZ ST,Abandoned
46241,4810 W NAOMI ST,Abandoned
46241,5150 W REGENT ST,Vacant
46241,2862 S TAFT AVE,Abandoned
46241,4528 MELROSE AVE,Abandoned
46241,2511 S MC CLURE ST,Abandoned
46241,611 LACLEDE ST,Vacant
46221,1134 S SHEFFIELD AVE,Vacant
46241,724 WALLBRIDGE DR,Vacant
46221,822 S PERSHING AVE,Abandoned
46241,1045 S WORTH AVE,Abandoned
46241,1417 PHILLIPS DR,Abandoned
46221,2310 HOWARD ST,Abandoned
46241,1512 MANHATTAN AVE,Abandoned
46231,1646 COUNTRYSIDE LN,Vacant
46221,1328 S BELMONT AVE,Abandoned
46221,826 S MOUNT ST,Abandoned
46221,1302 S SHEFFIELD AVE,Abandoned
46241,4845 W MINNESOTA ST,Abandoned
46241,740 S WORTH AVE,Abandoned
46241,1054 ROENA ST,Vacant
46231,7460 MOUNT HERMAN AVE,Abandoned
46241,815 WALDEMERE AVE,Vacant
46241,1441 S KIEL AVE,Abandoned
46241,835 LACLEDE ST,Vacant
46222,3109 JACKSON ST,Vacant
46222,70 N BELLEVIEW PL,Abandoned
46222,518 S HOLMES AVE,Abandoned
46222,401 N ALTON AVE,Vacant
46222,35 N WARMAN AVE,Abandoned
46222,226 N ADDISON ST,Abandoned
46222,22 N BELLEVIEW PL,Abandoned
46222,426 N CONCORD ST,Vacant
46222,3517 ROCKVILLE RD,Vacant
46222,423 KETCHAM ST,Abandoned
46234,372 RICHIE AVE,Abandoned
46222,241 N ADDISON ST,Abandoned
46222,3022 JACKSON ST,Vacant
46222,254 N ADDISON ST,Abandoned
46222,234 N TREMONT ST,Abandoned
46222,41 N ADDISON ST,Vacant
46222,350 N ADDISON ST,Abandoned
46222,423 HARRIS AVE,Abandoned
46222,2723 W WASHINGTON ST,Abandoned
46222,501 S HOLMES AVE,Vacant
46222,121 HANCOCK ST,Vacant
46231,8913 LIGHTHORSE DR,Vacant
46222,42 N HOLMES AVE,Abandoned
46222,434 N TIBBS AVE,Abandoned
46222,1053 N PERSHING AVE,Abandoned
46222,1170 N LIVINGSTON AVE,Abandoned
46222,3029 W MICHIGAN ST,Abandoned
46222,3047 W MICHIGAN ST,Abandoned
46222,961 KING AVE,Vacant
46222,1134 MEDFORD AVE,Abandoned
46222,730 ARNOLDA AVE,Abandoned
46222,3102 W MICHIGAN ST,Abandoned
46222,550 N EXETER AVE,Abandoned
46222,746 KING AVE,Abandoned
46222,925 N PERSHING AVE,Vacant
46222,1142 N TIBBS AVE,Vacant
46222,751 N WARMAN AVE,Abandoned
46222,1226 KING AVE,Abandoned
46222,1166 N LUETT AVE,Abandoned
46222,719 N PERSHING AVE,Abandoned
46222,3546 W 12TH ST,Abandoned
46222,3317 W 11TH ST,Vacant
46222,1204 N ROCHESTER AVE,Abandoned
46222,750 N HOLMES AVE,Abandoned
46222,753 N HOLMES AVE,Vacant
46222,1134 N TREMONT ST,Abandoned
46222,737 N TREMONT ST,Abandoned
46222,1103 N BELLEVIEW PL,Abandoned
46222,1141 N GOODLET AVE,Abandoned
46222,3427 GARDEN AVE,Vacant
46222,769 ARNOLDA AVE,Abandoned
46222,1227 N MOUNT ST,Abandoned
46222,734 N BELMONT AVE,Abandoned
46222,946 N SOMERSET AVE,Abandoned
46222,945 N CONCORD ST,Abandoned
46222,736 N PERSHING AVE,Abandoned
46222,1138 N SHEFFIELD AVE,Vacant
46222,768 HAUGH ST,Vacant
46222,1115 N BERWICK AVE,Vacant
46222,1029 WINFIELD AVE,Vacant
46222,2215 W WALNUT ST,Abandoned
46222,1212 N SHEFFIELD AVE,Abandoned
46222,1716 N EXETER AVE,Abandoned
46222,1825 N ROCHESTER AVE,Abandoned
46222,2374 N MORELAND AVE,Vacant
46222,1836 SHARON AVE,Abandoned
46222,1843 WINFIELD AVE,Abandoned
46222,2620 W 16TH ST,Abandoned
46222,1525 SHARON AVE,Vacant
46222,3040 W 16TH ST,Abandoned
46224,5925 ALPINE AVE,Vacant
46222,4711 W 30TH ST,Abandoned
46222,2856 CORVALLIS CRESCENT ,Abandoned
46222,2943 MUSSMAN DR,Vacant
46224,4920 ELAINE ST,Abandoned
46241,2675 MAYWOOD RD,Vacant
46241,2834 S RYBOLT AVE,Abandoned
46241,1534 S CENTENNIAL ST,Abandoned
46241,2709 S FLEMING ST,Vacant
46221,2206 HAINES AVE,Vacant
46241,2901 LOCKBURN ST,Vacant
46241,5204 MECCA ST,Abandoned
46241,5007 W RAYMOND ST,Abandoned
46241,2359 S RYBOLT AVE,Abandoned
46241,5204 MECCA ST,Abandoned
46241,2805 LOCKBURN ST,Abandoned
46222,3500 LAFAYETTE RD,Vacant
46241,2236 MANHATTAN AVE,Abandoned
46241,4506 GADSDEN ST,Abandoned
46241,2545 COLLIER ST,Vacant
46241,4925 MELROSE AVE,Abandoned
46241,4339 FARNSWORTH ST,Abandoned
46241,2641 COLLIER ST,Abandoned
46241,2933 MARS HILL ST,Abandoned
46241,2756 MAYWOOD RD,Abandoned
46241,4942 MELROSE AVE,Vacant
46241,4845 W MINNESOTA ST,Abandoned
46222,502 S ADDISON ST,Abandoned
46241,5632 W WASHINGTON ST,Vacant
46221,1406 S BELMONT AVE,Abandoned
46241,553 LACLEDE ST,Abandoned
